kind,move_key,symbol,year,date,entry_ordinal,pct_through_move,sa_uptrend,adr_pct_20,dollar_vol_20m,event_rel_vol20,gain_from_move_start,spy_above_50sma,entry,s0,risk_pct,r,days,reason
ours_sa_exit,AKS_2007,AKS,2007,2007-04-13,3,32.7,True,2.639567017195028,55.974971106000005,1.2143463817180968,52.3,True,25.01,24.29,2.88,14.972,80,sa_flip
ours_sa_exit,AKS_2007,AKS,2007,2007-05-08,4,41.0,True,4.881381430674563,184.1467561835,3.55609092872651,113.2,True,35.01,33.75,3.6,-1.0,6,stop
ours_sa_exit,AKS_2007,AKS,2007,2007-06-21,5,56.1,True,3.9959713998436515,91.9236393255,1.4647321969866178,126.9,True,37.25,34.63,7.03,-1.0,31,stop
ours_sa_exit,AKS_2007,AKS,2007,2007-06-22,6,56.6,True,3.932713101965939,108.28694282750001,3.7157905905239446,134.2,False,38.45,36.79,4.32,-1.0,2,stop
ours_sa_exit,AKS_2007,AKS,2007,2007-08-31,7,80.5,True,6.576696338234766,131.69014486600003,0.9959461524347726,143.6,False,40.0,38.56,3.6,-1.0,5,stop
ours_sa_exit,AKS_2007,AKS,2007,2007-09-19,8,86.3,True,4.816941622979177,103.5196957795,1.3777531872735493,157.8,True,42.33,41.27,2.5,-1.0,11,stop
ours_sa_exit,AKS_2007,AKS,2007,2007-09-27,9,89.3,True,4.189154098181584,97.202214071,0.6819344870950956,171.0,True,44.49,43.19,2.92,-1.0,3,stop
ours_sa_exit,AKS_2007,AKS,2007,2007-10-08,10,92.7,True,4.31741419898105,104.0022751895,2.380633329619814,190.5,True,47.7,43.61,8.57,-0.611,24,sa_flip
ours_sa_exit,AKS_2007,AKS,2007,2007-10-17,11,96.1,True,4.442180093517451,120.15009769049999,1.0101507366690072,213.2,True,51.43,50.16,2.47,-1.0,1,stop
ours_sa_exit,AKS_2007,AKS,2007,2007-10-26,12,99.5,True,4.748586176193561,145.63349296500002,0.7581247477389246,223.9,True,53.18,52.03,2.16,-1.461,2,stop
sa_system,AMZN_2007,AMZN,2007,2007-02-14,1,8.4,,2.603376094150635,319.00761645,0.8098733209845509,10.2,True,2.007,1.8363,8.51,-0.876,12,sa_flip
sa_system,AMZN_2007,AMZN,2007,2007-04-03,2,25.8,,2.1284018178496735,225.4323819,1.0311761372275285,13.1,True,2.0595,1.9101,7.26,10.693,90,sa_flip
sa_system,AMZN_2007,AMZN,2007,2007-09-04,3,81.6,,3.2509123242345224,535.1940169,1.1850046591642176,127.0,True,4.135,3.7413,9.52,0.853,28,sa_flip
sa_system,AMZN_2007,AMZN,2007,2007-10-23,4,100.0,,2.5281452146111336,771.87322965,5.100263612176843,176.7,True,5.041,4.486,11.01,-1.134,2,sa_flip
ours_sa_exit,AMZN_2007,AMZN,2007,2007-02-14,1,8.4,True,2.603376094150635,319.00761645,0.8098733209845509,10.2,True,2.007,1.957,2.49,-1.0,8,stop
ours_sa_exit,AMZN_2007,AMZN,2007,2007-02-20,2,10.0,True,2.547596906290114,313.62917785,1.0895780659909784,13.9,True,2.0755,2.0,3.64,-1.0,5,stop
ours_sa_exit,AMZN_2007,AMZN,2007,2007-03-29,3,24.2,False,2.2838756672394993,244.05908505000002,1.0094846036734322,9.3,False,1.9905,1.965,1.28,65.373,93,sa_flip
ours_sa_exit,AMZN_2007,AMZN,2007,2007-04-12,4,28.9,True,1.7737330985520963,198.4113094,0.9566638999974848,16.0,True,2.1135,2.07,2.06,35.494,84,sa_flip
ours_sa_exit,AMZN_2007,AMZN,2007,2007-04-25,5,33.7,True,1.9717238728176671,562.14404455,9.151716321811655,55.9,True,2.8405,2.6475,6.79,4.233,75,sa_flip
ours_sa_exit,AMZN_2007,AMZN,2007,2007-05-21,6,43.2,True,3.664053334916013,1415.4150436,1.5647527313277925,87.5,True,3.415,3.165,7.32,0.97,57,sa_flip
ours_sa_exit,AMZN_2007,AMZN,2007,2007-06-05,7,48.4,True,3.267493729216087,1022.5446345,2.0058040989760633,102.2,True,3.6825,3.543,3.79,-1.151,5,stop
ours_sa_exit,AMZN_2007,AMZN,2007,2007-07-13,8,62.6,True,2.3767068311195665,588.8304944,1.494131988431293,106.1,True,3.755,3.6485,2.84,-1.0,3,stop
ours_sa_exit,AMZN_2007,AMZN,2007,2007-07-25,9,66.8,True,2.743057889146443,842.3957033500001,5.3975429431378705,136.6,False,4.309,4.1825,2.94,-1.0,1,stop
ours_sa_exit,AMZN_2007,AMZN,2007,2007-09-04,10,81.6,True,3.2509123242345224,535.1940169,1.1850046591642176,127.0,True,4.135,3.9865,3.59,2.263,28,sa_flip
ours_sa_exit,AMZN_2007,AMZN,2007,2007-09-12,11,84.7,True,3.1576396452397826,564.00103855,1.2795106565669447,139.6,False,4.365,4.2985,1.52,1.594,22,sa_flip
ours_sa_exit,AMZN_2007,AMZN,2007,2007-09-24,12,88.9,True,2.8366825579502217,560.1531501000001,0.8084309667128724,154.2,True,4.6295,4.5405,1.92,-1.0,13,stop
ours_sa_exit,AMZN_2007,AMZN,2007,2007-10-08,13,94.2,True,2.2360350289260125,518.00775925,1.3020060119011103,163.1,True,4.7925,4.7,1.93,-1.0,3,stop
ours_sa_exit,AMZN_2007,AMZN,2007,2007-10-23,14,100.0,True,2.5281452146111336,771.87322965,5.100263612176843,176.7,True,5.041,4.7105,6.56,-1.505,1,stop
sa_system,ANDV_2007,ANDV,2007,2007-01-17,1,4.1,,2.8454700829696797,99.87564281669617,1.5711229946524063,11.5,True,35.375,32.0693,9.34,8.094,93,sa_flip
ours_sa_exit,ANDV_2007,ANDV,2007,2007-01-23,1,9.5,True,2.566040173236017,101.00226031902315,1.103310197544047,14.6,True,36.37,35.65,1.98,35.778,89,sa_flip
ours_sa_exit,ANDV_2007,ANDV,2007,2007-01-24,2,10.8,True,2.56410106483,103.91940265876771,1.186753911657916,16.3,True,36.905,35.725,3.2,21.377,88,sa_flip
ours_sa_exit,ANDV_2007,ANDV,2007,2007-02-01,3,18.9,True,3.171796175248993,171.76346871608735,1.0551030452299635,31.1,True,41.58,40.83,1.8,-1.0,3,stop
ours_sa_exit,ANDV_2007,ANDV,2007,2007-02-13,4,29.7,True,2.9164682551733825,187.9999955789947,0.8417158830576514,35.7,True,43.04,41.74,3.02,14.685,74,sa_flip
ours_sa_exit,ANDV_2007,ANDV,2007,2007-03-01,5,44.6,True,2.726676766350144,180.08170848731996,1.850895633725042,48.8,False,47.215,45.0,4.69,-1.0,2,stop
ours_sa_exit,ANDV_2007,ANDV,2007,2007-03-12,6,54.1,True,3.0172994028845936,211.89852399604797,0.8769184060071925,52.5,False,48.38,46.89,3.08,9.228,56,sa_flip
ours_sa_exit,ANDV_2007,ANDV,2007,2007-04-04,7,77.0,True,2.558031270361887,251.30566114189142,1.4349742169406734,67.3,True,53.075,51.125,3.67,4.644,39,sa_flip
ours_sa_exit,ANDV_2007,ANDV,2007,2007-04-25,8,95.9,True,2.634892191072207,319.7976666627122,1.5819506450295773,83.7,True,58.275,54.875,5.83,1.134,25,sa_flip
sa_system,BB_2007,BB,2007,2007-09-26,1,77.4,,3.207748840312791,1274.59380725,1.517944173987633,123.8,True,99.0,88.909,10.19,1.256,33,sa_flip
ours_sa_exit,BB_2007,BB,2007,2007-05-25,1,13.5,False,2.8297866509766023,1026.275797554,1.3869664748671988,25.4,True,55.4467,53.4,3.69,-1.0,22,stop
ours_sa_exit,BB_2007,BB,2007,2007-06-15,2,24.1,False,2.520470087127234,1058.5399494705,0.8613046329992852,31.0,True,57.9167,57.0233,1.54,-1.0,3,stop
ours_sa_exit,BB_2007,BB,2007,2007-06-29,3,31.6,False,2.6367849582400296,1263.660497067,4.171452063691671,50.7,False,66.6633,63.8033,4.29,-1.0,33,stop
ours_sa_exit,BB_2007,BB,2007,2007-07-13,4,38.3,False,3.1949628375909915,1775.110797741,1.49826557020974,71.5,True,75.84,71.5333,5.68,-1.0,11,stop
ours_sa_exit,BB_2007,BB,2007,2007-08-20,5,57.9,False,4.482584798096346,1794.2840667599999,2.068726460122707,77.9,False,78.6633,74.1667,5.72,7.34,59,sa_flip
ours_sa_exit,BB_2007,BB,2007,2007-08-31,6,64.7,False,4.57628133728755,1720.4526629485001,0.57900943962617,93.1,False,85.41,84.05,1.59,-1.0,1,stop
ours_sa_exit,BB_2007,BB,2007,2007-09-18,7,72.9,False,3.5835847641038994,1258.4599735,1.1320446902329147,104.3,True,90.35,86.27,4.52,5.225,39,sa_flip
ours_sa_exit,BB_2007,BB,2007,2007-10-05,8,82.7,True,3.2862215738983487,1858.5238959,3.4055255891774725,156.3,True,113.37,107.48,5.2,-1.0,4,stop
ours_sa_exit,BB_2007,BB,2007,2007-10-23,9,91.7,True,4.596687712070238,2845.169968,1.7866737853378687,181.6,True,124.53,114.0,8.46,-1.0,13,stop
ours_sa_exit,BB_2007,BB,2007,2007-11-07,10,100.0,True,4.9034263323382685,2851.7553624,1.3384876277926427,200.8,False,133.03,131.8,0.92,-1.0,1,stop
sa_system,BIDU_2007,BIDU,2007,2007-04-25,1,10.5,,2.7571577004008643,121.6638768,1.5068122203675487,11.9,True,10.468,9.4823,9.42,7.209,62,sa_flip
sa_system,BIDU_2007,BIDU,2007,2007-07-26,2,52.6,,5.5620611684210255,1000.0348182042801,1.878179290634732,123.5,False,20.906,18.0241,13.79,-1.182,15,sa_flip
sa_system,BIDU_2007,BIDU,2007,2007-08-22,3,65.1,,5.325329447747928,737.86635359915,1.054081847382861,118.9,False,20.475,16.9812,17.06,3.728,57,sa_flip
ours_sa_exit,BIDU_2007,BIDU,2007,2007-04-24,1,9.9,False,2.790398024023639,115.2082534,1.9736338832649105,10.7,True,10.35,9.845,4.88,14.305,63,sa_flip
ours_sa_exit,BIDU_2007,BIDU,2007,2007-04-27,2,11.8,True,3.1113176469340282,226.73947669999998,6.922374254059665,33.2,True,12.457,12.338,0.96,-1.0,1,stop
ours_sa_exit,BIDU_2007,BIDU,2007,2007-05-31,3,27.0,True,3.1433215404569363,272.58377214999996,1.5948307934549626,50.2,True,14.049,13.714,2.38,-1.0,5,stop
ours_sa_exit,BIDU_2007,BIDU,2007,2007-06-18,4,34.9,True,3.0468704594051355,272.53738675,1.4162246805071474,59.4,True,14.905,14.345,3.76,4.766,25,sa_flip
ours_sa_exit,BIDU_2007,BIDU,2007,2007-06-28,5,40.1,True,2.9585523272167227,290.2059837,1.269981489755537,73.4,False,16.219,15.7,3.2,2.611,17,sa_flip
ours_sa_exit,BIDU_2007,BIDU,2007,2007-07-10,6,44.7,True,4.020220043473303,559.8141711000001,2.2478322530883394,118.0,False,20.388,19.411,4.79,-1.0,7,stop
ours_sa_exit,BIDU_2007,BIDU,2007,2007-07-26,7,52.6,True,5.5620611684210255,1000.0348182042801,1.878179290634732,123.5,False,20.906,20.328,2.76,-1.0,1,stop
ours_sa_exit,BIDU_2007,BIDU,2007,2007-09-04,8,70.4,True,5.018707956881906,729.4199505,1.534622633115754,132.0,True,21.695,20.787,4.19,13.001,49,sa_flip
ours_sa_exit,BIDU_2007,BIDU,2007,2007-09-11,9,73.7,True,4.674396007789701,813.5079644205,1.4069281385627712,142.8,False,22.704,21.752,4.19,11.34,44,sa_flip
ours_sa_exit,BIDU_2007,BIDU,2007,2007-09-17,10,76.3,True,3.9465754240629574,852.2812598369501,1.692120094765006,170.4,False,25.289,23.953,5.28,6.146,40,sa_flip
ours_sa_exit,BIDU_2007,BIDU,2007,2007-09-21,11,78.9,True,3.850074000449755,1131.60820143695,1.0619489576307592,204.3,True,28.46,27.859,2.11,8.386,36,sa_flip
ours_sa_exit,BIDU_2007,BIDU,2007,2007-10-02,12,83.6,True,3.8521051092167014,1614.6526614339002,2.411696630037433,242.8,True,32.058,29.896,6.74,-1.0,8,stop
ours_sa_exit,BIDU_2007,BIDU,2007,2007-10-10,13,87.5,True,3.890162598957635,1829.3936376469499,0.7620503514290262,266.9,True,34.317,32.5,5.29,-1.0,1,stop
ours_sa_exit,BIDU_2007,BIDU,2007,2007-10-29,14,96.1,True,5.53521940680718,2708.43207789695,0.6207180764434143,290.8,True,36.55,35.729,2.25,-1.0,8,stop
sa_system,CEO_2007,CEO,2007,2007-03-26,1,11.0,,1.916424243828343,21.1312628565,0.9551268599725382,7.3,True,84.21,78.9765,6.21,4.605,65,sa_flip
sa_system,CEO_2007,CEO,2007,2007-07-03,2,51.2,,1.68799621249258,54.163498305500006,0.5066825220381046,52.2,True,119.48,110.9177,7.17,-0.605,17,sa_flip
sa_system,CEO_2007,CEO,2007,2007-08-22,3,71.5,,2.9703375903493336,52.962934151999995,0.869959017066965,40.5,False,110.3,97.6358,11.48,5.504,55,sa_flip
ours_sa_exit,CEO_2007,CEO,2007,2007-03-26,1,11.0,True,1.916424243828343,21.1312628565,0.9551268599725382,7.3,True,84.21,83.4,0.96,29.753,65,sa_flip
ours_sa_exit,CEO_2007,CEO,2007,2007-03-29,2,12.8,True,1.6787823832555777,21.186409392,1.9085736804033135,13.2,False,88.86,87.01,2.08,-1.0,8,stop
ours_sa_exit,CEO_2007,CEO,2007,2007-05-11,3,30.2,True,1.3866955174293192,30.352288233,2.361721058144635,16.7,True,91.6,89.32,2.49,-1.0,1,stop
ours_sa_exit,CEO_2007,CEO,2007,2007-05-21,4,33.7,True,1.527699886349769,31.105231583500004,1.00584833876651,20.0,True,94.17,92.62,1.65,-1.0,3,stop
ours_sa_exit,CEO_2007,CEO,2007,2007-06-04,5,39.0,True,1.7074188991945758,33.243228695999996,1.0970036733672144,26.0,True,98.87,97.57,1.31,7.262,17,sa_flip
ours_sa_exit,CEO_2007,CEO,2007,2007-06-14,6,43.6,True,1.772263257542652,43.833693937,0.9766590004913752,37.0,True,107.56,105.92,1.52,0.457,9,sa_flip
ours_sa_exit,CEO_2007,CEO,2007,2007-07-03,7,51.2,True,1.68799621249258,54.163498305500006,0.5066825220381046,52.2,True,119.48,117.85,1.36,-1.0,1,stop
ours_sa_exit,CEO_2007,CEO,2007,2007-08-27,8,73.3,True,2.842809556577989,52.54715576,1.2860660759209785,58.2,False,124.17,121.0,2.55,-1.956,1,stop
ours_sa_exit,CEO_2007,CEO,2007,2007-09-11,9,79.1,True,2.7640984388981553,52.66418209500001,0.8511400117733449,62.4,False,127.48,125.56,1.51,27.354,42,sa_flip
ours_sa_exit,CEO_2007,CEO,2007,2007-09-12,10,79.7,True,2.7452519873543983,53.463436858,0.9309262025981225,68.6,False,132.34,130.15,1.65,-1.027,1,stop
ours_sa_exit,CEO_2007,CEO,2007,2007-09-19,11,82.6,True,2.528850910255211,58.439070864,2.3247840630753545,95.9,True,153.73,152.0,1.13,-1.89,1,stop
ours_sa_exit,CEO_2007,CEO,2007,2007-09-24,12,84.3,True,2.4520709644527354,63.4858367745,1.3277508598138232,110.2,True,165.01,162.85,1.31,-2.102,1,stop
ours_sa_exit,CEO_2007,CEO,2007,2007-10-15,13,93.0,True,3.092467395346042,105.9016602845,1.810972921008249,139.9,True,188.28,181.11,3.81,-1.0,1,stop
ours_sa_exit,CEO_2007,CEO,2007,2007-10-26,14,98.3,True,3.484491945144632,117.433562626,0.6026213196515583,152.0,True,197.79,195.55,1.13,-3.478,6,stop
sa_system,CF_2007,CF,2007,2007-05-31,1,41.1,,3.3652570304537726,43.5277922,1.776889221298507,69.0,True,8.946,8.1434,8.97,3.658,38,sa_flip
sa_system,CF_2007,CF,2007,2007-08-22,2,64.5,,9.521638901436422,114.15056505,0.666960424948794,131.3,False,12.242,8.8462,27.74,1.243,58,sa_flip
sa_system,CF_2007,CF,2007,2007-12-06,3,94.4,,6.3016254564688925,196.30564975,1.082660629174921,267.7,True,19.458,16.5847,14.77,-0.357,29,sa_flip
ours_sa_exit,CF_2007,CF,2007,2007-01-04,1,0.4,True,2.2960743712257825,13.2002395,0.7993297025555091,1.1,True,5.35,5.26,1.68,-2.0,1,stop
ours_sa_exit,CF_2007,CF,2007,2007-01-29,2,6.9,True,3.0532448978652234,19.6509642,2.9248862463475267,19.0,True,6.296,5.73,8.99,2.901,64,sa_flip
ours_sa_exit,CF_2007,CF,2007,2007-02-20,3,12.9,True,3.9336482324107904,28.53289025,1.9722475621710136,40.5,True,7.436,6.91,7.07,0.954,49,sa_flip
ours_sa_exit,CF_2007,CF,2007,2007-03-08,4,17.7,True,4.857786011272233,51.18395175,0.8866377582625806,53.2,False,8.106,7.92,2.29,-1.0,4,stop
ours_sa_exit,CF_2007,CF,2007,2007-03-21,5,21.4,True,4.650338797269685,54.5906389,0.8053211426590547,63.2,True,8.636,8.504,1.53,-1.0,2,stop
ours_sa_exit,CF_2007,CF,2007,2007-04-13,6,27.8,True,3.812494861793252,64.8145219,2.2817138619710167,67.4,True,8.86,8.82,0.45,-1.0,1,stop
ours_sa_exit,CF_2007,CF,2007,2007-04-26,7,31.5,True,3.424775781173802,56.987990350000004,1.1737144802777182,72.8,True,9.142,8.88,2.87,-2.397,1,stop
ours_sa_exit,CF_2007,CF,2007,2007-05-30,8,40.7,False,3.3907121097551682,43.46257265,1.4795207975935334,67.8,True,8.882,8.318,6.35,5.319,39,sa_flip
ours_sa_exit,CF_2007,CF,2007,2007-06-04,9,41.9,True,3.3481770412247265,44.073228799999995,1.4456185229865846,83.3,True,9.698,9.29,4.21,-1.0,3,stop
ours_sa_exit,CF_2007,CF,2007,2007-06-12,10,44.4,True,3.7123254357639413,49.63444285,1.9137890060874174,87.4,True,9.916,9.614,3.05,6.51,30,sa_flip
ours_sa_exit,CF_2007,CF,2007,2007-06-21,11,47.2,True,4.325064937582381,69.59746015,1.8080371681031675,128.9,True,12.114,11.226,7.33,-1.0,4,stop
ours_sa_exit,CF_2007,CF,2007,2007-07-03,12,50.4,True,4.454261585203197,83.0830857,0.5565441615912006,137.2,True,12.554,12.41,1.15,-1.0,2,stop
ours_sa_exit,CF_2007,CF,2007,2007-07-13,13,53.2,True,4.2862486410181235,93.20204825,1.7677870631893287,153.5,True,13.416,12.146,9.47,-1.0,7,stop
ours_sa_exit,CF_2007,CF,2007,2007-09-04,14,67.7,True,7.989096579606714,96.59749405,0.6601049677972755,146.3,True,13.036,12.586,3.45,-1.0,3,stop
ours_sa_exit,CF_2007,CF,2007,2007-09-18,15,71.8,True,4.757145166171233,64.5296261,1.4475829014913753,159.5,True,13.732,12.868,6.29,3.16,40,sa_flip
ours_sa_exit,CF_2007,CF,2007,2007-10-19,16,81.0,True,4.918513379088791,108.898346,1.8739015593183463,198.4,False,15.79,15.46,2.09,-1.0,1,stop
ours_sa_exit,CF_2007,CF,2007,2007-10-30,17,83.9,True,5.061924198630001,174.9173152,2.572408075261916,227.9,True,17.352,17.214,0.8,-2.246,1,stop
ours_sa_exit,CF_2007,CF,2007,2007-12-20,18,98.4,True,5.712999391814053,192.1849353,1.5183216452953086,307.3,False,21.552,19.69,8.64,-1.0,18,stop
sa_system,CHL_2007,CHL,2007,2007-01-22,1,3.5,,2.297307966426207,69.3480980885,1.5972816766482847,12.0,True,47.05,42.8746,8.87,-0.211,26,sa_flip
sa_system,CHL_2007,CHL,2007,2007-04-16,2,32.2,,1.8123213046325077,76.50650013799998,1.3493870672381134,15.3,True,48.44,45.0292,7.04,-0.962,11,sa_flip
sa_system,CHL_2007,CHL,2007,2007-06-14,3,53.0,,1.6589029166468368,76.83834490199999,1.2458443254118774,15.4,True,48.48,45.2918,6.58,2.895,31,sa_flip
sa_system,CHL_2007,CHL,2007,2007-08-20,4,75.7,,3.3088828298150994,140.078075852,1.5070364407725783,34.0,False,56.3,49.8513,11.45,5.392,55,sa_flip
ours_sa_exit,CHL_2007,CHL,2007,2007-01-22,1,3.5,True,2.297307966426207,69.3480980885,1.5972816766482847,12.0,True,47.05,46.75,0.64,-1.0,4,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-02-22,2,14.4,True,2.074013065144352,94.26664886449998,1.426841344310031,22.3,True,51.4,50.99,0.8,-1.634,1,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-04-16,3,32.2,True,1.8123213046325077,76.50650013799998,1.3493870672381134,15.3,True,48.44,47.67,1.59,-2.195,3,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-06-14,4,53.0,True,1.6589029166468368,76.83834490199999,1.2458443254118774,15.4,True,48.48,48.06,0.87,21.976,31,sa_flip
ours_sa_exit,CHL_2007,CHL,2007,2007-06-15,5,53.5,True,1.6440697344004405,76.73924025299999,1.2707893764436582,17.4,True,49.35,48.84,1.03,16.392,30,sa_flip
ours_sa_exit,CHL_2007,CHL,2007,2007-06-28,6,57.9,True,1.8355034939715988,91.41175939049998,0.7447468698517072,29.3,False,54.35,53.91,0.81,-1.0,1,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-07-12,7,62.4,True,1.9522317280180144,100.8540756935,0.9616039874242724,37.6,True,57.81,56.87,1.63,-1.0,4,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-07-23,8,65.8,True,1.6402654043722997,85.09615379499999,0.9824581378582897,43.3,True,60.2,59.68,0.86,-1.538,1,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-08-22,9,76.7,True,3.3792498790529235,142.5367904365,1.315764511973993,44.3,False,60.65,58.69,3.23,15.52,53,sa_flip
ours_sa_exit,CHL_2007,CHL,2007,2007-09-14,10,84.7,True,3.212076207152419,191.14716723799998,0.7950995839164728,66.8,True,70.09,68.6,2.13,-1.0,1,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-09-24,11,87.6,True,2.871603087449153,173.5163732635,0.9825797891534753,81.2,True,76.12,75.65,0.62,31.809,31,sa_flip
ours_sa_exit,CHL_2007,CHL,2007,2007-10-02,12,90.6,True,2.5135391395800495,175.31509143449998,1.5467049613366222,104.5,True,85.91,85.51,0.47,-4.925,1,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-10-15,13,95.0,True,3.081444144519855,244.89493492449998,1.4955494109056104,111.3,True,88.79,87.69,1.24,-1.0,15,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-10-17,14,96.0,True,3.1538853384746965,289.26571178499995,2.4779488505230676,134.2,True,98.43,95.0,3.48,-1.0,1,stop
ours_sa_exit,CHL_2007,CHL,2007,2007-10-26,15,99.5,True,3.7142875269202102,346.26172499,0.5959352544912521,140.6,True,101.09,99.56,1.51,-1.0,4,stop
sa_system,CMG_2007,CMG,2007,2007-01-12,1,2.0,,2.465566933628811,30.97776245,1.333762886597938,6.0,True,1.1656,1.0565,9.36,0.277,35,sa_flip
sa_system,CMG_2007,CMG,2007,2007-03-21,2,20.6,,2.523767343445161,28.0441271,0.5453727774304299,17.7,True,1.295,1.1876,8.29,2.839,66,sa_flip
sa_system,CMG_2007,CMG,2007,2007-07-12,3,52.0,,2.330163636178219,34.21183795,1.6364083036482004,63.3,True,1.7964,1.6424,8.57,-0.873,9,sa_flip
sa_system,CMG_2007,CMG,2007,2007-07-31,4,57.3,,3.7016738274583836,44.723355850000004,2.6184098033627814,60.6,False,1.7668,1.5987,9.52,0.895,11,sa_flip
sa_system,CMG_2007,CMG,2007,2007-09-17,5,70.6,,3.218618039557904,32.27984105,1.3016693798078458,97.5,False,2.1726,1.8847,13.25,0.785,40,sa_flip
sa_system,CMG_2007,CMG,2007,2007-12-04,6,92.7,,4.585185034812875,77.26134635,0.9749097996931116,150.0,False,2.7502,2.387,13.21,-0.606,22,sa_flip
ours_sa_exit,CMG_2007,CMG,2007,2007-01-11,1,1.6,False,2.4491712355436417,30.97235215,0.7977477036020706,4.9,True,1.1534,1.1232,2.62,1.404,36,sa_flip
ours_sa_exit,CMG_2007,CMG,2007,2007-02-07,2,8.9,True,2.317014683135347,33.54757405,1.3153848181570553,11.9,True,1.2314,1.208,1.9,-1.0,3,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-02-08,3,9.3,True,2.308216744498487,32.0505992,0.563229230228731,12.9,True,1.2418,1.2222,1.58,-1.0,2,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-02-16,4,11.7,True,2.332320931615436,40.1746792,3.146913282240058,18.2,True,1.3006,1.262,2.97,-1.0,1,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-04-17,5,27.8,True,1.9279845607342843,17.85554575,0.7945048244198142,21.0,True,1.3308,1.3038,2.03,-1.0,2,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-04-26,6,30.6,True,2.00974425281625,16.94016345,1.5091594724450144,21.7,True,1.3388,1.319,1.48,-1.0,1,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-05-02,7,32.3,True,2.806070044710198,36.3437551,8.35865610956559,42.0,True,1.5618,1.426,8.7,0.281,37,sa_flip
ours_sa_exit,CMG_2007,CMG,2007,2007-05-11,8,35.1,True,3.166377670593517,50.62971725,1.0085028601875217,48.6,True,1.6348,1.605,1.82,-1.0,29,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-05-25,9,39.1,True,3.3958714490006927,64.9281629,0.9686291414451116,57.4,True,1.731,1.65,4.68,-1.0,11,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-07-12,10,52.0,True,2.330163636178219,34.21183795,1.6364083036482004,63.3,True,1.7964,1.7208,4.21,-1.0,3,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-08-01,11,57.7,True,3.8721629245366413,53.0020259,3.4584952517676957,80.3,False,1.9838,1.882,5.13,-0.654,10,sa_flip
ours_sa_exit,CMG_2007,CMG,2007,2007-09-18,12,71.0,True,3.368357095135741,34.95193845,2.575447913714141,103.3,True,2.236,2.1092,5.67,1.282,39,sa_flip
ours_sa_exit,CMG_2007,CMG,2007,2007-09-27,13,73.8,True,3.337411938543126,42.84699735,0.6971393511772375,116.8,True,2.3852,2.3376,2.0,-1.063,1,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-10-05,14,76.2,True,3.3630069390509227,52.4366828,0.7195448092182737,131.9,True,2.5508,2.49,2.38,-1.056,5,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-10-26,15,82.3,True,3.7568342858178,87.05932005,6.397434952458171,143.5,True,2.679,2.589,3.36,-1.0,5,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-12-05,16,93.1,True,4.625616178475061,77.35785875,0.8568510723092635,152.3,False,2.7758,2.7234,1.89,-1.0,8,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-12-06,17,93.5,True,4.859700788010395,79.1511615,1.3603847950245413,171.2,True,2.983,2.7602,7.47,-1.0,7,stop
ours_sa_exit,CMG_2007,CMG,2007,2007-12-26,18,98.8,True,4.364897069082302,83.92471915,0.8140687341697092,177.0,True,3.0472,2.9398,3.52,-1.0,3,stop
sa_system,CNX_2007,CNX,2007,2007-01-19,1,3.7,,3.0092223688875466,74.8098100566,1.052317701274058,13.3,True,27.5583,24.3909,11.49,0.403,31,sa_flip
sa_system,CNX_2007,CNX,2007,2007-03-22,2,21.2,,3.600997445266711,112.8435757398,1.9216519812851485,33.5,True,32.475,28.4608,12.36,0.681,86,sa_flip
sa_system,CNX_2007,CNX,2007,2007-09-12,3,70.2,,4.490647948666814,88.24148699700001,0.9018049568965517,46.9,False,35.7333,30.8905,13.55,1.342,44,sa_flip
sa_system,CNX_2007,CNX,2007,2007-11-28,4,92.2,,4.916887530140585,143.99698321139996,1.2122606462221988,104.1,False,49.6583,42.5404,14.33,0.69,26,sa_flip
ours_sa_exit,CNX_2007,CNX,2007,2007-01-24,1,4.9,True,2.8848356984661288,77.945064267,1.00687939990774,16.6,True,28.3583,27.4667,3.14,-1.0,3,stop
ours_sa_exit,CNX_2007,CNX,2007,2007-02-01,2,7.3,True,3.0155687723490154,92.7889992714,0.8218236837356505,20.9,True,29.4083,28.7667,2.18,-1.649,7,stop
ours_sa_exit,CNX_2007,CNX,2007,2007-02-22,3,13.1,True,2.9388585836409336,97.3836987096,2.9407343686331324,29.5,True,31.5,29.7917,5.42,-1.0,3,stop
