Unnamed: 0,DateTime,Open,High,Low,Close,Volume
162.0,2025-10-07,125.20000,125.20000,115.68000,120.95000,6594600
163.0,2025-10-08,121.5,132.28000,120.20000,131.88000,7173400
164.0,2025-10-09,127,131.60500,126.12000,129.67999,3561500
165.0,2025-10-10,131.46001,132,116.17000,116.91000,7860200
166.0,2025-10-13,129.74001,135.91000,124.047997,134.61000,8297300
167.0,2025-10-14,123.59000,130.48000,120.96000,127.29000,7078600
168.0,2025-10-15,134.75,144.55000,130.5,144.30000,8971100
169.0,2025-10-16,146,149.089996,141.70000,144.27000,6289600
170.0,2025-10-17,139.22000,150.82001,136.28999,140.16000,8279800
171.0,2025-10-20,145.98000,152.63000,145.5,148.039993,6626100
172.0,2025-10-21,145.80000,150.16000,142.75999,149.28999,4177900
173.0,2025-10-22,149.10001,157.39999,144.82001,146.95000,7516800
174.0,2025-10-23,146.99500,167.95000,146,167.050003,9011400
175.0,2025-10-24,174.39999,187.36000,173.5,186.16000,10653100
176.0,2025-10-27,191.5,191.85001,173.72000,176.49001,11235500
177.0,2025-10-28,175.49001,178.82001,164.56000,175.53000,9140800
178.0,2025-10-29,186.67000,205.64000,181.50999,204.36000,9365000
179.0,2025-10-30,192.020004,204.92000,191.089996,195.82001,7341500
180.0,2025-10-31,203.5,209.77000,189.58000,199.33000,6920700
181.0,2025-11-03,210.85001,213.39999,189.10001,207.0099945,10626000
182.0,2025-11-04,188.13499,202.98000,185,194.57001,9800800
183.0,2025-11-05,201.88000,218.94000,201.87000,216.5,10336300
184.0,2025-11-06,212,226.5,205.17999,207.69000,10402700
185.0,2025-11-07,208.42000,240,203.39999,239.48000,20552100
186.0,2025-11-10,247,270.91000,247,267.95001,15276400
187.0,2025-11-11,262.29001,275.87000,255.87000,271.57999,12180900
188.0,2025-11-12,271.57999,284.76001,267.049988,283.10001,13730300
189.0,2025-11-13,268,271.84000,234.13000,243.57001,23274900
190.0,2025-11-14,236,270.48901,235.050003,254.16000,19464400
191.0,2025-11-17,253.39999,282.79999,253,265.88000,14211500
192.0,2025-11-18,257.14999,260.63199,229.11000,244.92999,16433900
193.0,2025-11-19,251.11000,256.98001,233.78500,245.96001,12005800
194.0,2025-11-20,252.17000,254.60001,192.62000,195.96001,26590900
195.0,2025-11-21,205.37000,205.5,183,200.27000,20061000
196.0,2025-11-24,206.050003,228.17999,205.13000,226.96001,13798900
197.0,2025-11-25,228.39999,229.069000,209,220.5,14680600
198.0,2025-11-26,226,228,205.39999,215.039993,43000900
199.0,2025-11-28,225.25,237.77000,211.73000,223.28000,13367500
200.0,2025-12-01,211.84000,215.30000,205.24001,210.17000,10280900
201.0,2025-12-02,211.75,217,192.80000,205.35001,11095800
202.0,2025-12-03,196.69501,199.17999,187.70000,194.38000,9868200
203.0,2025-12-04,192.32500,214.99001,189.67999,213.31000,12166500
204.0,2025-12-05,212.39999,229.45000,211.25,228.47000,8451300
205.0,2025-12-08,235.66000,238.86000,215.60001,225.47000,8710000
206.0,2025-12-09,222.27000,224.33000,213.5,219.46001,6299000
207.0,2025-12-10,218,234.17000,215.20000,232.86000,6090400
208.0,2025-12-11,230,244.19000,217.67000,241.61000,7622500
209.0,2025-12-12,232.11000,236,204.80000,206.17999,12083200
210.0,2025-12-15,214.44501,217,200.34200,201.87000,6265000
211.0,2025-12-16,201.13000,210.5,199.5,209.31000,6638400
212.0,2025-12-17,215.99001,221.99001,205.52000,206.83000,8232300
213.0,2025-12-18,222.73500,231,214,219.46001,9924100
214.0,2025-12-19,222.28999,243.71001,221,237.61000,10925000
215.0,2025-12-22,249.64500,252,226.60001,241.050003,8663400
216.0,2025-12-23,238.42000,245.5,234,244.89999,5305700
217.0,2025-12-24,244.89999,261.37000,244.5,250.080002,5642600
218.0,2025-12-26,259.59500,261.5,245.10001,250.050003,5553700
219.0,2025-12-29,241.55499,250,236.0099945,244.25,5706200
220.0,2025-12-30,245.87000,247.48000,236.52000,240.22000,6617000
221.0,2025-12-31,241.41499,241.89999,235.24001,237.38000,4180400
222.0,2026-01-02,244.35001,275.79999,244,275.23999,11104300
223.0,2026-01-05,284.22000,285,266.32999,274.079987,9812600
224.0,2026-01-06,288.74500,352,288.5,349.63000,24249700
225.0,2026-01-07,340.88000,354.93500,331.23001,353.56000,14886100
226.0,2026-01-08,360.73001,360.97501,310.78000,334.54001,21404400
