Unnamed: 0,DateTime,Open,High,Low,Close,Volume
54.0,2018-03-21,239.39,241.49,238.76,238.98,78709600
55.0,2018-03-22,236.75,237.6,232.73,233.0,148785900
56.0,2018-03-23,233.44,233.77,227.84,228.04,183534800
57.0,2018-03-26,231.64,234.56,229.24,234.28,141956100
58.0,2018-03-27,235.21,235.74,228.73,230.29,129941400
59.0,2018-03-28,230.42,232.09,228.5,229.61,146452300
60.0,2018-03-29,230.75,234.41,229.62,232.54,111601600
61.0,2018-04-02,232.01,232.53,225.05,227.52,186286300
62.0,2018-04-03,228.76,230.92,226.97,230.44,119956900
63.0,2018-04-04,226.89,233.61,226.76,232.91,123715300
64.0,2018-04-05,234.66,235.63,233.58,234.74,82652600
65.0,2018-04-06,232.78,234.28,227.99,229.51,179521200
66.0,2018-04-09,230.97,234.04,229.71,230.64,105442900
67.0,2018-04-10,233.53,235.1,232.39,234.31,103529000
68.0,2018-04-11,232.83,234.74,232.76,233.08,91140200
69.0,2018-04-12,234.41,235.95,234.23,235.0,68890500
70.0,2018-04-13,236.31,236.42,233.3,234.31,85079200
71.0,2018-04-16,235.95,237.01,235.12,236.24,63405300
72.0,2018-04-17,238.0,239.37,237.49,238.76,64682000
73.0,2018-04-18,239.21,239.75,238.48,238.94,57303900
74.0,2018-04-19,238.29,238.49,236.58,237.62,77655900
75.0,2018-04-20,237.54,237.77,234.72,235.6,99953100
76.0,2018-04-23,236.18,236.73,234.49,235.57,65558000
77.0,2018-04-24,236.59,236.81,230.89,232.39,112885500
78.0,2018-04-25,232.33,233.41,230.51,232.97,103840900
79.0,2018-04-26,233.99,236.17,233.55,235.34,67731900
80.0,2018-04-27,235.95,236.25,234.62,235.56,57053600
81.0,2018-04-30,236.18,236.73,233.67,233.75,82182300
82.0,2018-05-01,233.18,234.27,231.62,234.16,74203400
83.0,2018-05-02,233.97,234.78,232.2,232.59,86368900
84.0,2018-05-03,231.76,232.73,228.92,232.07,136311500
85.0,2018-05-04,231.1,235.76,230.78,235.08,91222100
86.0,2018-05-07,235.85,236.85,235.16,235.87,55304900
87.0,2018-05-08,235.5,236.24,234.31,235.87,67499200
88.0,2018-05-09,236.55,238.48,236.03,238.15,59666100
89.0,2018-05-10,238.9,240.71,238.79,240.38,72063900
90.0,2018-05-11,240.51,241.38,239.99,241.12,59871500
91.0,2018-05-14,241.55,242.2,240.68,241.23,54790600
92.0,2018-05-15,240.0,240.02,238.62,239.57,87036100
93.0,2018-05-16,239.6,241.04,239.58,240.58,53942600
94.0,2018-05-17,240.31,241.45,239.6,240.37,56536400
95.0,2018-05-18,240.03,240.39,239.42,239.77,64368000
96.0,2018-05-21,241.26,242.11,240.87,241.57,58025900
97.0,2018-05-22,242.1,242.35,240.58,240.9,52966400
98.0,2018-05-23,239.63,241.59,239.47,241.57,64694200
99.0,2018-05-24,241.17,241.44,239.29,241.07,76043800
100.0,2018-05-25,240.5,241.12,239.99,240.5,56374800
101.0,2018-05-29,238.87,239.63,236.62,237.73,115908600
102.0,2018-05-30,239.04,241.34,238.97,240.9,69678400
103.0,2018-05-31,240.5,240.8,238.83,239.43,93519900
104.0,2018-06-01,240.73,242.08,240.66,241.78,71258400
105.0,2018-06-04,242.6,243.18,242.36,242.93,45385200
106.0,2018-06-05,243.06,243.48,242.29,243.1,51135000
107.0,2018-06-06,243.71,245.24,243.09,245.14,62732200
108.0,2018-06-07,245.62,245.91,244.2,245.11,72969400
109.0,2018-06-08,244.65,245.89,244.48,245.83,72139700
110.0,2018-06-11,246.05,246.88,245.94,246.16,58892500
111.0,2018-06-12,246.58,246.84,245.83,246.48,72329000
112.0,2018-06-13,246.72,246.97,245.49,245.69,79070600
113.0,2018-06-14,246.56,246.84,245.72,246.31,77097600
114.0,2018-06-15,245.53,246.33,244.42,246.0,120041600
115.0,2018-06-18,244.54,245.62,244.06,245.49,52917600
116.0,2018-06-19,243.22,244.77,242.8,244.55,97531500
117.0,2018-06-20,245.23,245.63,244.63,244.97,53785500
118.0,2018-06-21,244.96,244.98,242.93,243.43,71061400
119.0,2018-06-22,244.69,244.81,243.65,243.88,54898500
120.0,2018-06-25,242.72,242.88,238.87,240.56,137854200
121.0,2018-06-26,241.12,241.94,240.37,241.09,68547400
122.0,2018-06-27,241.67,243.1,238.94,239.09,105110700
123.0,2018-06-28,239.04,241.22,238.33,240.46,76650500
124.0,2018-06-29,241.55,242.92,240.69,240.8,97592500
125.0,2018-07-02,239.23,241.48,238.99,241.32,63554800
126.0,2018-07-03,242.22,242.31,240.04,240.47,42187100
127.0,2018-07-05,241.59,242.49,240.52,242.43,56925900
128.0,2018-07-06,242.46,244.85,242.07,244.48,66493700
129.0,2018-07-09,245.48,246.73,245.44,246.68,50550400
130.0,2018-07-10,247.13,247.67,246.84,247.57,51966800
131.0,2018-07-11,246.01,246.8,245.46,245.76,77054700
132.0,2018-07-12,247.02,248.04,246.41,247.99,60124700
133.0,2018-07-13,247.81,248.48,247.36,248.18,48216000
134.0,2018-07-16,248.22,248.37,247.51,247.96,48201000
135.0,2018-07-17,247.19,249.35,247.13,248.96,52315500
136.0,2018-07-18,249.04,249.59,248.6,249.49,44593500
137.0,2018-07-19,248.82,249.2,248.07,248.54,61412100
138.0,2018-07-20,248.34,248.97,248.1,248.26,82337700
139.0,2018-07-23,248.06,248.93,247.71,248.72,47047600
140.0,2018-07-24,250.13,250.82,249.1,249.97,68026900
141.0,2018-07-25,249.73,252.42,249.68,252.1,78882900
142.0,2018-07-26,251.39,252.19,251.29,251.51,57919500
143.0,2018-07-27,251.84,251.94,248.88,249.8,76768700
144.0,2018-07-30,249.88,250.04,247.98,248.5,63742500
145.0,2018-07-31,249.26,250.34,248.88,249.73,68570500
146.0,2018-08-01,249.93,250.44,248.66,249.31,53853300
147.0,2018-08-02,248.0,250.83,247.8,250.67,63426400
148.0,2018-08-03,250.79,251.79,250.61,251.74,53935400
149.0,2018-08-06,251.78,252.97,251.39,252.66,39400900
150.0,2018-08-07,253.33,253.88,253.2,253.5,43196600
151.0,2018-08-08,253.33,253.79,252.93,253.39,42114600
152.0,2018-08-09,253.45,253.84,252.91,253.05,35717000
153.0,2018-08-10,251.61,252.15,250.64,251.35,77076000
154.0,2018-08-13,251.62,252.24,250.12,250.41,65732900
155.0,2018-08-14,251.14,252.25,250.75,252.01,43842000
156.0,2018-08-15,250.66,250.8,248.69,250.12,102925400
157.0,2018-08-16,251.56,253.02,251.53,252.15,69967900
158.0,2018-08-17,251.94,253.48,251.54,253.04,65618500
159.0,2018-08-20,253.49,253.84,253.04,253.58,39807500
160.0,2018-08-21,254.09,255.03,253.61,254.17,67272000
161.0,2018-08-22,253.76,254.55,253.5,254.02,44993300
162.0,2018-08-23,253.84,254.7,253.36,253.68,49204900
163.0,2018-08-24,254.26,255.35,254.21,255.21,57487400
164.0,2018-08-27,256.41,257.33,256.25,257.23,57072400
165.0,2018-08-28,257.69,257.79,256.89,257.35,46943500
166.0,2018-08-29,257.56,258.97,257.32,258.73,61485500
167.0,2018-08-30,258.26,258.63,257.09,257.69,61229500
168.0,2018-08-31,257.28,258.14,256.79,257.7,66140800
169.0,2018-09-04,257.28,257.61,256.25,257.25,57594400
170.0,2018-09-05,256.9,257.1,255.55,256.56,72452400
171.0,2018-09-06,256.67,256.97,254.76,255.79,65909900
172.0,2018-09-07,254.74,256.27,254.5,255.29,73524800
173.0,2018-09-10,256.3,256.57,255.54,255.73,50210900
174.0,2018-09-11,255.09,257.02,254.74,256.58,50530500
175.0,2018-09-12,256.59,257.24,255.85,256.64,59810800
176.0,2018-09-13,257.71,258.34,257.42,258.16,51034200
177.0,2018-09-14,258.36,258.55,257.42,258.2,55079900
178.0,2018-09-17,258.15,258.18,256.56,256.84,68244000
179.0,2018-09-18,257.05,258.82,257.02,258.23,61930400
180.0,2018-09-19,258.28,258.92,258.16,258.5,49080600
181.0,2018-09-20,259.76,260.92,258.52,260.6,100360600
182.0,2018-09-21,261.34,261.46,260.2,260.36,105479700
183.0,2018-09-24,259.78,259.92,258.92,259.5,53409600
184.0,2018-09-25,259.95,260.06,259.01,259.26,44370000
185.0,2018-09-26,259.4,260.58,258.06,258.48,79739700
186.0,2018-09-27,258.95,260.29,258.68,259.2,59249500
187.0,2018-09-28,258.58,259.73,258.54,259.23,70091400
188.0,2018-10-01,260.47,261.2,259.46,260.13,62078900
189.0,2018-10-02,259.98,260.69,259.6,259.98,47258200
190.0,2018-10-03,261.03,261.45,259.76,260.12,64694600
191.0,2018-10-04,259.64,259.69,256.5,258.09,111545900
192.0,2018-10-05,258.31,258.83,255.22,256.64,105951700
193.0,2018-10-08,255.96,257.0,254.57,256.64,87742200
194.0,2018-10-09,256.26,257.57,255.71,256.27,74339000
195.0,2018-10-10,255.76,255.83,247.78,248.15,214731000
196.0,2018-10-11,247.07,248.69,241.07,242.69,274840500
197.0,2018-10-12,246.79,247.07,242.87,246.06,183186500
198.0,2018-10-15,245.7,247.03,244.59,244.68,102263700
199.0,2018-10-16,246.64,250.4,246.17,250.03,118255800
200.0,2018-10-17,250.06,250.7,247.49,250.07,110626000
201.0,2018-10-18,249.13,249.73,245.18,246.46,134557500
202.0,2018-10-19,247.11,249.05,245.63,246.33,139901600
203.0,2018-10-22,246.99,247.32,244.69,245.22,82415800
204.0,2018-10-23,241.6,245.1,239.51,243.97,146352700
205.0,2018-10-24,243.72,244.11,236.03,236.58,177806700
206.0,2018-10-25,238.42,242.37,237.39,240.82,138061500
207.0,2018-10-26,237.11,241.64,233.88,236.59,201574600
208.0,2018-10-29,239.68,240.98,231.7,235.28,160749100
209.0,2018-10-30,235.11,239.08,234.62,238.76,157116000
210.0,2018-10-31,241.33,243.63,240.86,241.31,128296300
211.0,2018-11-01,242.18,244.08,241.09,243.88,99495000
212.0,2018-11-02,244.99,245.42,240.39,242.44,122634100
213.0,2018-11-05,242.93,244.33,241.96,243.78,65622500
214.0,2018-11-06,243.71,245.48,243.65,245.32,60085900
215.0,2018-11-07,247.49,250.65,247.07,250.57,102752100
216.0,2018-11-08,249.77,250.76,248.97,250.12,65584900
217.0,2018-11-09,248.8,248.99,246.26,247.67,98812600
218.0,2018-11-12,247.16,247.4,242.53,243.04,99673600
219.0,2018-11-13,243.51,245.51,241.87,242.59,98176600
220.0,2018-11-14,244.46,244.86,239.37,240.93,125335900
221.0,2018-11-15,239.67,243.91,238.09,243.45,135101400
222.0,2018-11-16,242.35,244.99,241.83,244.08,126668000
223.0,2018-11-19,243.47,243.77,239.03,239.95,103061700
224.0,2018-11-20,236.62,238.08,234.64,235.51,136021300
225.0,2018-11-21,237.06,238.21,236.3,236.31,75563700
226.0,2018-11-23,234.67,236.13,234.57,234.73,42807900
227.0,2018-11-26,236.99,238.75,236.6,238.52,79981400
228.0,2018-11-27,237.49,239.33,236.88,239.33,75502400
229.0,2018-11-28,240.4,244.84,239.26,244.84,127629600
230.0,2018-11-29,244.06,245.7,242.92,244.3,82346400
231.0,2018-11-30,244.15,246.35,243.83,245.79,98204200
232.0,2018-12-03,249.92,250.03,247.45,249.05,103176300
233.0,2018-12-04,248.22,248.64,240.66,240.98,177986000
234.0,2018-12-06,237.11,240.73,234.01,240.61,204185400
235.0,2018-12-07,240.27,241.84,234.18,235.02,161018900
236.0,2018-12-10,234.84,236.44,230.61,235.47,151445900
237.0,2018-12-11,238.67,238.85,234.05,235.52,121504400
238.0,2018-12-12,238.5,239.86,236.62,236.7,97976700
239.0,2018-12-13,237.65,238.51,235.51,236.62,96662700
240.0,2018-12-14,234.48,235.43,231.7,232.26,116961100
241.0,2018-12-17,231.3,232.42,226.07,227.7,165492300
242.0,2018-12-18,229.34,230.01,225.84,227.45,134515100
243.0,2018-12-19,227.53,231.3,222.34,224.04,214992800
244.0,2018-12-20,222.79,224.36,218.15,220.4,252053400
245.0,2018-12-21,221.3,223.96,215.23,215.88,255345600
246.0,2018-12-24,214.39,216.01,210.11,210.18,147311600
247.0,2018-12-26,211.64,220.8,209.66,220.8,218485400
248.0,2018-12-27,217.56,222.69,214.32,222.49,186267300
249.0,2018-12-28,223.84,225.48,221.04,222.2,153100200
250.0,2018-12-31,223.83,224.39,221.95,224.15,144299400
251.0,2019-01-02,220.62,225.31,220.59,224.38,126925200
252.0,2019-01-03,222.63,222.94,218.54,219.03,144140700
253.0,2019-01-04,222.06,227.01,221.68,226.36,142628800
254.0,2019-01-07,226.63,229.56,225.74,228.15,103139100
255.0,2019-01-08,230.34,230.78,227.81,230.29,102512600
256.0,2019-01-09,231.0,232.21,229.77,231.37,95006600
257.0,2019-01-10,229.84,232.44,229.15,232.19,96823900
258.0,2019-01-11,231.11,232.3,230.53,232.28,73858100
259.0,2019-01-14,230.37,231.67,229.97,230.86,70908200
260.0,2019-01-15,231.23,233.82,231.23,233.5,85208300
261.0,2019-01-16,233.93,234.96,233.73,234.07,77636700
262.0,2019-01-17,233.2,236.71,233.15,235.84,96118400
263.0,2019-01-18,237.66,239.45,235.88,238.98,127900300
264.0,2019-01-22,237.51,237.73,234.14,235.75,115531200
265.0,2019-01-23,236.79,237.49,233.78,236.25,86030300
266.0,2019-01-24,236.07,236.96,235.06,236.37,59204100
267.0,2019-01-25,238.22,239.2,236.47,238.37,96883400
268.0,2019-01-28,236.23,236.62,234.8,236.56,85613700
269.0,2019-01-29,236.71,237.27,235.41,236.25,66136300
270.0,2019-01-30,237.76,240.83,237.0,239.99,92473700
271.0,2019-01-31,239.93,242.58,239.71,242.1,104012100
272.0,2019-02-01,242.29,243.24,241.42,242.21,85782500
273.0,2019-02-04,242.26,243.98,241.58,243.92,60744800
274.0,2019-02-05,244.35,245.24,243.84,244.94,79552800
275.0,2019-02-06,244.66,245.15,243.88,244.62,58347800
276.0,2019-02-07,243.0,243.55,240.63,242.28,95482000
277.0,2019-02-08,241.04,242.68,240.21,242.58,75788900
278.0,2019-02-11,243.24,243.5,242.19,242.71,68021400
279.0,2019-02-12,244.33,246.21,244.26,245.84,72270200
280.0,2019-02-13,246.67,247.48,246.25,246.63,65277200
281.0,2019-02-14,245.55,247.22,244.73,246.09,83234400
282.0,2019-02-15,247.86,248.8,247.66,248.77,97088700
283.0,2019-02-19,247.97,249.85,247.96,249.2,59120800
284.0,2019-02-20,249.16,250.16,248.66,249.7,76610800
285.0,2019-02-21,249.06,249.42,247.85,248.81,64214700
286.0,2019-02-22,249.43,250.55,248.8,250.36,78114600
287.0,2019-02-25,251.78,252.3,250.62,250.7,69030700
288.0,2019-02-26,250.35,251.4,250.14,250.52,56844100
289.0,2019-02-27,249.8,250.76,248.87,250.41,56921600
290.0,2019-02-28,250.19,250.63,249.62,249.94,69268300
291.0,2019-03-01,251.52,251.92,250.07,251.5,78880500
292.0,2019-03-04,252.56,252.8,248.29,250.59,106494600
293.0,2019-03-05,250.72,250.91,249.7,250.25,59114600
294.0,2019-03-06,250.37,250.37,248.41,248.73,75039800
295.0,2019-03-07,248.28,248.43,245.81,246.65,94885100
296.0,2019-03-08,244.8,246.33,244.33,246.16,85795800
297.0,2019-03-11,246.88,249.89,246.85,249.73,65098900
298.0,2019-03-12,250.28,251.19,250.1,250.67,79667500
299.0,2019-03-13,251.56,253.26,251.4,252.33,80639200
300.0,2019-03-14,252.36,252.78,251.73,252.17,67518400
301.0,2019-03-15,252.72,254.22,252.53,253.41,81309000
302.0,2019-03-18,253.63,254.63,253.4,254.33,62199800
303.0,2019-03-19,255.4,256.16,253.5,254.4,90268100
304.0,2019-03-20,254.18,255.39,252.52,253.63,84609200
305.0,2019-03-21,252.81,256.9,252.77,256.49,79550400
306.0,2019-03-22,255.13,255.66,251.5,251.56,122659300
307.0,2019-03-25,251.22,252.4,250.11,251.37,85575200
308.0,2019-03-26,253.13,254.2,251.84,253.24,68125900
309.0,2019-03-27,253.23,253.82,250.37,251.92,72224700
310.0,2019-03-28,252.55,253.32,251.4,252.87,56238500
311.0,2019-03-29,254.39,254.79,253.26,254.47,82186800
312.0,2019-04-01,256.47,257.78,256.2,257.49,77617900
313.0,2019-04-02,257.67,257.85,256.82,257.61,40070400
314.0,2019-04-03,258.83,259.22,257.41,258.02,68243200
315.0,2019-04-04,258.34,258.95,257.65,258.7,48997500
316.0,2019-04-05,259.37,260.01,259.08,259.95,58621700
317.0,2019-04-08,259.53,260.26,258.87,260.15,53566300
318.0,2019-04-09,259.19,259.51,258.27,258.82,66142300
319.0,2019-04-10,259.23,259.79,258.82,259.7,52601500
320.0,2019-04-11,260.19,260.2,259.06,259.63,55093100
321.0,2019-04-12,261.24,261.67,259.67,261.39,69727800
322.0,2019-04-15,261.46,261.56,260.41,261.22,49596700
323.0,2019-04-16,262.1,262.15,260.79,261.39,52153200
324.0,2019-04-17,262.5,262.53,260.33,260.75,58268300
325.0,2019-04-18,261.33,261.53,260.04,261.26,68708500
326.0,2019-04-22,260.49,261.64,260.4,261.49,40160100
327.0,2019-04-23,261.85,264.07,261.62,263.84,52246600
328.0,2019-04-24,263.76,264.09,263.11,263.25,50392900
329.0,2019-04-25,263.15,263.75,261.9,263.09,57770900
330.0,2019-04-26,263.13,264.39,262.36,264.31,50916400
331.0,2019-04-29,264.4,265.25,264.31,264.73,57197700
332.0,2019-04-30,264.39,265.15,262.97,264.86,81111700
333.0,2019-05-01,265.49,265.7,262.86,262.87,71671900
334.0,2019-05-02,262.76,263.67,260.81,262.31,65030200
335.0,2019-05-03,263.78,265.15,262.41,264.87,56543700
336.0,2019-05-06,260.57,264.22,260.25,263.78,107198100
337.0,2019-05-07,261.38,261.97,257.47,259.38,144729900
338.0,2019-05-08,259.02,260.73,258.42,259.02,91568300
339.0,2019-05-09,256.95,258.84,255.21,258.23,103471100
340.0,2019-05-10,257.3,260.29,254.31,259.53,112429300
341.0,2019-05-13,254.41,255.38,252.17,253.01,127290500
342.0,2019-05-14,254.03,256.83,253.9,255.3,77003200
343.0,2019-05-15,253.67,257.43,253.46,256.79,73956400
344.0,2019-05-16,257.49,260.53,257.42,259.17,76749600
345.0,2019-05-17,256.86,259.98,256.85,257.49,100353000
346.0,2019-05-20,255.89,257.6,255.04,255.79,62877600
347.0,2019-05-21,257.49,258.48,257.23,258.1,46847100
348.0,2019-05-22,257.14,258.26,256.83,257.31,49482500
349.0,2019-05-23,255.08,255.13,252.75,254.16,98733800
350.0,2019-05-24,255.6,256.02,254.12,254.74,55268100
351.0,2019-05-28,255.02,255.97,252.35,252.37,70029400
352.0,2019-05-29,251.25,251.66,249.27,250.68,104972900
353.0,2019-05-30,251.43,252.27,250.26,251.36,62523800
354.0,2019-05-31,248.81,249.64,247.95,247.97,86862800
355.0,2019-06-03,248.01,249.13,246.01,247.34,96428000
356.0,2019-06-04,249.64,252.85,249.19,252.71,77231900
357.0,2019-06-05,254.33,254.93,252.52,254.9,71169700
358.0,2019-06-06,255.2,257.23,254.55,256.56,69430400
359.0,2019-06-07,257.58,260.21,257.4,259.13,74272200
360.0,2019-06-10,260.67,261.98,260.22,260.31,60799100
361.0,2019-06-11,262.13,262.5,259.6,260.25,58641300
362.0,2019-06-12,260.02,260.58,259.28,259.79,47096300
363.0,2019-06-13,260.7,261.22,260.0,260.86,48945200
364.0,2019-06-14,260.58,261.18,259.81,260.58,52324700
365.0,2019-06-17,260.81,261.44,260.5,260.67,39205700
366.0,2019-06-18,262.49,264.46,262.13,263.4,85434800
367.0,2019-06-19,263.54,264.53,262.57,264.0,78674400
368.0,2019-06-20,266.68,266.93,264.06,266.52,116570000
369.0,2019-06-21,266.25,267.51,265.92,266.13,83309500
370.0,2019-06-24,266.34,266.66,265.65,265.81,47582700
371.0,2019-06-25,265.86,265.89,263.09,263.2,82028700
372.0,2019-06-26,264.1,264.6,262.83,262.94,51584900
373.0,2019-06-27,263.7,264.38,263.32,263.87,40355200
374.0,2019-06-28,264.85,265.73,264.33,265.23,59350900
375.0,2019-07-01,268.56,268.78,266.43,267.64,78705600
376.0,2019-07-02,267.59,268.39,266.75,268.33,61504500
377.0,2019-07-03,269.01,270.5,268.87,270.48,40898900
378.0,2019-07-05,269.25,270.33,267.95,270.17,51677300
379.0,2019-07-08,268.86,269.99,268.14,268.69,45841800
380.0,2019-07-09,267.53,269.32,267.47,269.02,41101300
381.0,2019-07-10,270.09,271.26,269.56,270.31,58448500
382.0,2019-07-11,270.95,271.18,269.94,270.94,50826100
383.0,2019-07-12,271.43,272.23,271.12,272.15,40326000
384.0,2019-07-15,272.59,272.59,271.74,272.24,33900000
385.0,2019-07-16,272.15,272.36,271.06,271.37,36650100
386.0,2019-07-17,271.34,271.5,269.52,269.52,36036300
387.0,2019-07-18,269.02,270.89,268.58,270.51,51392600
388.0,2019-07-19,271.6,271.63,268.83,269.0,58678600
389.0,2019-07-22,269.4,270.21,268.89,269.66,43638100
390.0,2019-07-23,270.79,271.59,269.95,271.59,44564500
391.0,2019-07-24,270.83,272.87,270.74,272.87,47213200
392.0,2019-07-25,272.42,272.47,270.76,271.56,55394100
393.0,2019-07-26,272.25,273.58,272.13,273.38,45084100
394.0,2019-07-29,273.27,273.38,272.33,272.89,38126500
395.0,2019-07-30,271.48,272.62,271.1,272.22,45849000
396.0,2019-07-31,272.46,272.65,267.22,269.24,104245200
397.0,2019-08-01,269.39,272.35,266.1,266.89,142646600
398.0,2019-08-02,266.0,266.24,263.33,264.88,116749700
399.0,2019-08-05,260.78,260.89,255.02,256.92,178745400
400.0,2019-08-06,258.81,260.74,257.33,260.52,120711700
401.0,2019-08-07,257.44,261.44,255.31,260.68,140572300
402.0,2019-08-08,262.17,265.79,261.62,265.79,87713900
403.0,2019-08-09,264.85,265.45,262.2,263.98,93730000
404.0,2019-08-12,262.48,263.97,259.82,260.77,65527600
405.0,2019-08-13,260.47,266.27,260.12,264.82,94299800
406.0,2019-08-14,260.77,261.37,256.86,256.99,135622100
407.0,2019-08-15,257.88,258.57,255.62,257.67,99556600
408.0,2019-08-16,259.33,261.91,257.72,261.47,83018300
409.0,2019-08-19,264.5,265.3,263.82,264.62,53571800
410.0,2019-08-20,264.11,264.65,262.47,262.59,51596400
411.0,2019-08-21,264.76,265.1,264.07,264.73,49524700
412.0,2019-08-22,265.44,266.07,262.87,264.65,51666400
413.0,2019-08-23,263.35,265.01,256.6,257.85,149161500
414.0,2019-08-26,260.04,260.7,258.51,260.7,72423800
415.0,2019-08-27,262.1,262.47,258.92,259.68,66668900
416.0,2019-08-28,259.02,261.67,258.21,261.51,59696700
417.0,2019-08-29,264.07,265.37,263.06,264.85,57899400
418.0,2019-08-30,266.33,266.35,263.8,264.73,62901200
419.0,2019-09-03,263.03,263.94,261.85,263.18,69101400
420.0,2019-09-04,265.36,266.19,264.6,266.17,46887300
421.0,2019-09-05,268.66,270.51,266.13,269.59,83258100
422.0,2019-09-06,269.91,270.44,269.23,269.8,49584300
423.0,2019-09-09,270.79,270.88,268.99,269.94,51260300
424.0,2019-09-10,269.18,269.94,267.92,269.87,57947100
425.0,2019-09-11,270.18,271.87,269.53,271.79,68821100
426.0,2019-09-12,272.7,273.79,271.94,272.73,72908700
427.0,2019-09-13,273.18,273.53,272.18,272.55,62104800
428.0,2019-09-16,271.42,272.6,271.07,271.71,58191200
429.0,2019-09-17,271.51,272.49,271.34,272.4,41475500
430.0,2019-09-18,272.01,272.67,269.97,272.56,73375800
431.0,2019-09-19,272.95,273.95,272.21,272.54,76560500
432.0,2019-09-20,273.15,273.43,270.46,271.25,89565000
433.0,2019-09-23,270.59,271.91,270.34,271.19,43476800
434.0,2019-09-24,272.28,272.67,268.1,269.06,94869400
435.0,2019-09-25,269.15,271.1,267.66,270.65,71854000
436.0,2019-09-26,270.66,270.87,268.68,270.09,56179700
437.0,2019-09-27,270.85,270.95,267.08,268.64,84746600
438.0,2019-09-30,269.15,270.59,269.11,269.88,51662400
439.0,2019-10-01,270.76,271.42,266.45,266.67,88242400
440.0,2019-10-02,265.09,265.1,260.67,261.96,122539500
441.0,2019-10-03,261.73,264.13,259.01,264.11,85278800
442.0,2019-10-04,264.76,267.94,264.71,267.68,65091200
443.0,2019-10-07,266.88,268.51,266.24,266.53,59610500
444.0,2019-10-08,264.67,265.41,262.35,262.39,95708100
445.0,2019-10-09,264.41,265.82,263.78,264.88,62359400
446.0,2019-10-10,264.8,267.55,264.63,266.67,55296300
447.0,2019-10-11,269.43,271.67,269.31,269.44,98720400
448.0,2019-10-14,269.12,269.79,268.79,269.14,40394800
449.0,2019-10-15,270.18,272.55,270.06,271.8,46754500
450.0,2019-10-16,271.34,272.06,270.93,271.36,48928200
451.0,2019-10-17,272.53,273.04,271.47,272.16,45736600
452.0,2019-10-18,271.63,272.27,270.12,270.97,64304000
453.0,2019-10-21,272.29,273.01,271.85,272.81,39048600
454.0,2019-10-22,273.35,273.64,271.83,271.92,48594700
455.0,2019-10-23,271.66,272.76,271.45,272.71,34352200
456.0,2019-10-24,273.65,273.79,272.33,273.16,35453100
457.0,2019-10-25,272.58,274.82,272.53,274.27,45205400
458.0,2019-10-28,275.49,276.32,275.47,275.82,42147000
459.0,2019-10-29,275.55,276.67,275.42,275.74,44284900
460.0,2019-10-30,275.94,276.96,274.63,276.58,49643900
461.0,2019-10-31,276.57,276.57,274.39,275.85,69053800
462.0,2019-11-01,277.29,278.45,277.13,278.4,71141500
463.0,2019-11-04,279.96,280.09,279.15,279.52,60606900
464.0,2019-11-05,279.72,280.02,278.92,279.21,42933200
465.0,2019-11-06,279.21,279.55,278.33,279.28,46487100
466.0,2019-11-07,280.61,281.59,279.78,280.26,54272300
467.0,2019-11-08,279.91,281.0,279.21,280.95,49032100
468.0,2019-11-11,279.57,280.59,279.43,280.41,35797300
469.0,2019-11-12,280.78,281.9,280.23,281.0,46484600
470.0,2019-11-13,280.01,281.49,279.78,281.09,53917700
471.0,2019-11-14,280.81,281.59,280.18,281.5,51219900
472.0,2019-11-15,282.84,283.59,282.15,283.54,62023600
473.0,2019-11-18,283.3,283.99,282.85,283.75,49228000
474.0,2019-11-19,284.35,284.36,283.02,283.67,67804700
475.0,2019-11-20,283.08,283.6,281.06,282.61,79406200
476.0,2019-11-21,282.72,282.83,281.36,282.16,54664700
477.0,2019-11-22,282.9,283.04,281.78,282.79,44850200
478.0,2019-11-25,283.71,284.98,283.71,284.98,48647200
479.0,2019-11-26,285.01,285.81,284.7,285.62,37569000
480.0,2019-11-27,286.11,286.9,285.89,286.9,44444600
481.0,2019-11-29,286.33,286.58,285.61,285.83,36592700
482.0,2019-12-02,286.09,286.15,282.98,283.4,75767800
483.0,2019-12-03,280.69,281.59,279.3,281.5,73941700
484.0,2019-12-04,282.55,283.84,282.2,283.24,49080000
485.0,2019-12-05,283.94,283.96,282.44,283.75,40709000
486.0,2019-12-06,285.66,286.74,285.65,286.34,48927000
487.0,2019-12-09,285.95,286.62,285.37,285.44,34838500
488.0,2019-12-10,285.39,286.05,284.47,285.12,52649800
489.0,2019-12-11,285.58,286.19,285.04,285.93,53429100
490.0,2019-12-12,285.94,289.18,285.71,288.4,96389600
491.0,2019-12-13,288.16,289.8,287.39,288.57,81503900
492.0,2019-12-16,290.3,291.14,288.51,290.55,82749700
493.0,2019-12-17,290.93,291.23,290.53,290.62,61097700
494.0,2019-12-18,291.01,291.23,290.58,290.63,48133000
495.0,2019-12-19,290.83,291.9,290.57,291.83,85310500
496.0,2019-12-20,292.86,294.24,291.88,293.1,147142100
497.0,2019-12-23,293.89,293.95,293.41,293.55,52990000
498.0,2019-12-24,293.78,293.83,293.26,293.56,20270000
499.0,2019-12-26,293.95,295.13,293.94,295.12,30911200
500.0,2019-12-27,295.86,295.91,294.52,295.05,42528800
501.0,2019-12-30,295.13,295.27,292.94,293.42,49729100
502.0,2019-12-31,292.92,294.38,292.57,294.14,57077300
503.0,2020-01-02,295.67,296.91,294.75,296.89,59151200
